,age,maxAlpha_freq_PO,maxAlpha_power_PO,maxBeta_freq_PO,maxBeta_power_PO,maxDelta_freq_PO,maxDelta_power_PO,maxTheta_freq_PO,maxTheta_power_PO,maxthetaTOalpha_freq_PO,maxthetaTOalpha_power_PO,sex,sub,age,maxAlpha_freq_MF,maxAlpha_power_MF,maxBeta_freq_MF,maxBeta_power_MF,maxDelta_freq_MF,maxDelta_power_MF,maxTheta_freq_MF,maxTheta_power_MF,maxthetaTOalpha_freq_MF,maxthetaTOalpha_power_MF,sex,sub,sub_id_only,wave,PO_EO_slope,MF_EO_slope,PO_EO_yint,MF_EO_yint
64,10.0,10.98549884145416,0.5817279257524195,,,,,,,10.98549884145416,0.5817279257524195,M,A00054517,10.0,11.057632060178346,0.2933769885651163,37.09102116570614,0.08848428166091438,,,,,11.057632060178346,0.2933769885651163,M,A00054517,A00054517,54517,1.2220526000878107,1.184192382399282,-11.747478476882765,-11.80366568140858
65,10.0,,,14.479866525840045,0.3507460403111402,,,,,,,M,A00055429,10.0,,,14.515517872930285,0.3704355063204456,,,,,,,M,A00055429,A00055429,55429,1.336813240139561,1.3766228479344658,-12.114092995316774,-12.047662471463173
66,9.0,9.482203875698778,0.5244779934759318,24.969241189852124,0.11410102419657694,,,6.838721686231329,0.10798828184686647,6.838721686231329,0.10798828184686647,F,A00054666,9.0,9.336273474938736,0.4150848840730834,37.17968749998956,0.2269632962491173,,,7.467619084997128,0.2950264530235369,7.467619084997128,0.2950264530235369,F,A00054666,A00054666,54666,1.2287464284473761,1.2155184088177398,-10.772162019919774,-10.882509398812537
67,14.0,9.437320262560727,0.8063864241458081,18.87940928789867,0.17665650526116572,,,,,9.437320262560727,0.8063864241458081,M,A00056054,14.0,9.783607912043196,0.4351340563816155,19.605802242272283,0.10951323582773577,,,6.153961537894426,0.11386643608372182,6.153961537894426,0.11386643608372182,M,A00056054,A00056054,56054,1.2358832291856183,1.1456370855534033,-11.623242326085096,-11.83304650747501
68,8.0,9.316775511088473,0.8949537792807352,18.181066241405528,0.2284999819575706,,,,,9.316775511088473,0.8949537792807352,M,A00054766,8.0,8.35544865645447,0.5772563103279058,,,,,,,8.35544865645447,0.5772563103279058,M,A00054766,A00054766,54766,1.9295931072731989,1.8480987185214832,-10.58517556823167,-11.186311622286981
69,9.0,11.468479140825277,0.27040091688804146,36.03344985916321,0.09803218808925428,,,,,11.468479140825277,0.27040091688804146,F,A00055628,9.0,11.285569567470596,0.1384687864399865,36.65166109504224,0.23114744030978684,,,,,11.285569567470596,0.1384687864399865,F,A00055628,A00055628,55628,1.1695108044867426,0.978416948482566,-11.652832112241562,-11.951374822510635
70,19.0,10.575573429682237,0.6806052437108843,19.52533205408233,0.2989813471541449,,,,,10.575573429682237,0.6806052437108843,F,A00054207,19.0,10.31817124872432,0.4809243292839831,20.14737847377879,0.2496463385587813,,,,,10.31817124872432,0.4809243292839831,F,A00054207,A00054207,54207,1.0352860315938568,0.9135871162165944,-12.259950173995907,-12.469675761842167
71,24.0,11.209672767174258,0.18036831926191252,29.161712591502813,0.09391117911306424,,,,,11.209672767174258,0.18036831926191252,F,A00054023,24.0,11.659939085366132,0.14845366809516136,35.5736160648747,0.15319396844984826,,,6.500096168508347,0.30074328008860896,6.500096168508347,0.30074328008860896,F,A00054023,A00054023,54023,1.0862066393104588,1.2418011801361326,-12.179293525340274,-12.175259985806596
72,13.0,9.860402540318622,1.15285241774526,19.387005079068405,0.2461435350607655,,,,,9.860402540318622,1.15285241774526,M,A00055731,13.0,9.876269603802893,0.4634016229071136,20.964304971640487,0.10940024856381923,,,,,9.876269603802893,0.4634016229071136,M,A00055731,A00055731,55731,1.375430293499197,1.234499908688594,-10.71855539981346,-10.735435344707136
73,24.0,10.267703245373584,1.0434560361121363,21.916501017857843,0.35783092625717394,,,,,10.267703245373584,1.0434560361121363,M,A00056604,24.0,10.482081535769948,0.919752081973444,22.002946188339454,0.3054958414468878,,,,,10.482081535769948,0.919752081973444,M,A00056604,A00056604,56604,1.2657793714703651,1.1727983979622103,-11.412154948482176,-11.304665010602081
74,22.0,10.184548395929594,0.7217744623799582,19.696109902466176,0.3035441870570228,,,,,10.184548395929594,0.7217744623799582,F,A00054039,22.0,10.339053393400183,0.26025371464800706,,,,,,,10.339053393400183,0.26025371464800706,F,A00054039,A00054039,54039,1.0610485316374405,1.0706817803539432,-11.825407138294349,-11.819339673021084
75,23.0,9.11177327729009,0.245604039104542,12.534429395426171,0.3416660927890991,,,,,9.11177327729009,0.245604039104542,F,A00058775,23.0,8.898751779856992,0.3330472595164693,,,,,,,8.898751779856992,0.3330472595164693,F,A00058775,A00058775,58775,1.0354035782351694,1.0870995108309232,-12.169199689406552,-12.23775388333981
76,12.0,9.883508049419028,0.5046327621893383,16.124639713787634,0.3815592426528784,,,,,9.883508049419028,0.5046327621893383,F,A00053909,12.0,10.498007421890664,0.6745070596478282,20.38701030102302,0.19785432302403727,,,7.486103177578144,0.1555150289592131,7.486103177578144,0.1555150289592131,F,A00053909,A00053909,53909,1.1614357223658012,1.0800924871710542,-12.04218646329904,-11.817774243680324
77,11.0,,,15.132094832772305,0.18885611739414188,,,,,,,F,A00054923,11.0,,,23.209198652479092,0.10622310632006916,,,,,,,F,A00054923,A00054923,54923,1.061031584915778,1.0025179286463557,-12.947420156860865,-12.259270924487273
78,14.0,10.422576371951678,0.6867974250307931,16.5146259248296,0.33167904355870625,,,6.247562904142572,0.2629823409805763,6.247562904142572,0.2629823409805763,F,A00054369,14.0,10.684718039656278,0.6397947457174702,,,,,7.1365961945564065,0.2543524146932423,7.1365961945564065,0.2543524146932423,F,A00054369,A00054369,54369,1.1049012381765622,1.057479110044833,-12.219250595161045,-12.021987847661354
79,13.0,9.897086683922367,0.6748933626918294,,,,,,,9.897086683922367,0.6748933626918294,F,A00054469,13.0,10.318069168972412,0.351969355248281,34.13112959034654,0.16781632610208064,,,,,10.318069168972412,0.351969355248281,F,A00054469,A00054469,54469,1.2000387528660108,1.0520177926194032,-11.77985995932241,-11.917989023223676
80,17.0,8.941890962666035,0.3666815396108021,17.059810939065954,0.16569562082166026,,,,,8.941890962666035,0.3666815396108021,M,A00054623,17.0,8.761046988151012,0.2261040630187203,12.789628066925605,0.2670388714521117,,,6.406807495141188,0.28066738072907604,6.406807495141188,0.28066738072907604,M,A00054623,A00054623,54623,1.2745854218218269,1.3679255482726842,-12.298941386645836,-11.94570422326508
81,8.0,10.189966136261024,0.6324782825409194,18.742798611639333,0.18800993317761616,,,,,10.189966136261024,0.6324782825409194,M,A00054400,8.0,10.266336030614283,0.4438559464053729,,,,,,,10.266336030614283,0.4438559464053729,M,A00054400,A00054400,54400,1.3738569401877958,1.2761180193499944,-11.250385457587784,-11.658929209507233
82,15.0,,,35.649071108719575,0.2582367607732685,,,,,,,F,A00055103,15.0,,,29.261858055807718,0.5418092412387594,,,,,,,F,A00055103,A00055103,55103,1.0988137851721576,0.9800292062574796,-12.251181756115875,-12.548202332437706
83,15.0,10.449858564770446,0.8071827151440676,15.869080444639607,0.32950429070891296,,,,,10.449858564770446,0.8071827151440676,F,A00056166,15.0,10.122274476723161,0.7062263710836003,,,,,,,10.122274476723161,0.7062263710836003,F,A00056166,A00056166,56166,1.2470213542576456,0.948797048590832,-11.223968239475315,-11.712343685657926
84,12.0,9.732423320371078,0.7609184040137809,13.97373340345728,0.2707134300293319,,,,,9.732423320371078,0.7609184040137809,M,A00053440,12.0,9.481779006872538,0.35191909538722405,17.536243653793694,0.13286509335440044,,,,,9.481779006872538,0.35191909538722405,M,A00053440,A00053440,53440,1.5458659815225801,1.395514028654909,-10.598442113414759,-10.667153779996276
85,9.0,8.930319242823886,0.8824954137026442,,,,,,,8.930319242823886,0.8824954137026442,M,A00054753,9.0,9.351099257539813,0.38883139817675705,21.3931931173986,0.2628866798963383,,,,,9.351099257539813,0.38883139817675705,M,A00054753,A00054753,54753,1.2343137546823526,0.6224081460099203,-11.708511358878072,-12.064836712770507
86,12.0,10.36557360336599,0.3324795518435977,,,,,,,10.36557360336599,0.3324795518435977,M,A00054239,12.0,10.380354237676228,0.12546555812322954,21.03052258883954,0.16087232963192832,,,,,10.380354237676228,0.12546555812322954,M,A00054239,A00054239,54239,1.2555897477192164,1.2661551042911534,-11.96303731594026,-12.225422172554774
87,9.0,9.231821382173983,0.8406527534247292,14.749417628480243,0.268937063180573,,,,,9.231821382173983,0.8406527534247292,F,A00053597,9.0,9.718218695080068,0.4721339590599651,19.641070360517386,0.15443090023035566,,,,,9.718218695080068,0.4721339590599651,F,A00053597,A00053597,53597,1.6734997850239866,1.5593033894319974,-10.924249163203378,-10.942462845054813
88,9.0,,,12.212775072200015,0.2824296473633829,,,7.685844525147635,0.2840259004452488,7.685844525147635,0.2840259004452488,M,A00056002,9.0,10.922557081355809,0.14573483410461918,,,,,7.471288881994293,0.2880687929196668,4.590141654855543,0.1402647220922919,M,A00056002,A00056002,56002,1.713578081366428,1.5827754423954252,-9.919455258487659,-10.374971985184338
89,9.0,9.790480278590906,0.3369434087534273,15.511014854022966,0.17947115140196954,3.6841670241935938,0.08281428508310995,,,9.790480278590906,0.3369434087534273,M,A00056693,9.0,,,24.366284265133963,0.2202486585261969,,,,,,,M,A00056693,A00056693,56693,1.72295431195579,1.3067330445863552,-10.921201427435443,-11.567260635553966
90,24.0,10.926690613854639,0.1911417534725288,18.608466541750648,0.16549805554580566,,,,,10.926690613854639,0.1911417534725288,M,A00053990,24.0,10.663162712167571,0.1143496915909168,19.230672064463636,0.14714480558854248,,,7.799148633623061,0.054673652706432214,7.799148633623061,0.054673652706432214,M,A00053990,A00053990,53990,1.0112209309892946,0.99347069037207,-12.507586965617387,-12.340110632434532
91,17.0,9.947843579937949,0.1437209935545436,17.869037024643198,0.10388380784291584,,,,,9.947843579937949,0.1437209935545436,M,A00055865,17.0,,,19.735514645575474,0.11740495116243288,,,,,,,M,A00055865,A00055865,55865,1.1267681696154266,1.058201674215761,-12.420637113537962,-12.704283486888508
92,14.0,10.532549483402828,0.460730760718743,19.30958787678829,0.19968822011517773,,,,,10.532549483402828,0.460730760718743,M,A00055077,14.0,9.900067554254678,0.256300926101428,20.44068127319996,0.21573673917360914,,,,,9.900067554254678,0.256300926101428,M,A00055077,A00055077,55077,1.3692296900587455,1.3147284402586952,-11.928405265014788,-12.304933665798604
93,12.0,10.49178171199987,0.16849274552635407,,,,,,,10.49178171199987,0.16849274552635407,M,A00054417,12.0,,,22.253463498327363,0.2182536726504143,1.9531250000000009,0.3663692584213827,,,,,M,A00054417,A00054417,54417,1.2774860268049637,1.0464925848144244,-11.911333405795965,-12.02439198683246
94,13.0,9.470893977231468,0.2261609237297808,15.108391220219842,0.13677190575545595,,,,,9.470893977231468,0.2261609237297808,M,A00055745,13.0,,,19.0261192195013,0.06825650964348462,,,,,,,M,A00055745,A00055745,55745,1.4985239163665358,1.5306291265043055,-11.25837972252464,-11.361279781972204
95,13.0,9.342283463688258,0.3517858479721525,15.07970123776317,0.19647957750877326,,,,,9.342283463688258,0.3517858479721525,F,A00054721,13.0,8.115736924292829,0.2904445200779371,22.562062081411995,0.09804039110437657,,,4.689399251918572,0.17603096788966965,4.689399251918572,0.17603096788966965,F,A00054721,A00054721,54721,1.1732837561863876,1.1202777830314479,-12.453770486284222,-12.232267241165626
96,11.0,9.6062878758646,0.9120027087525048,14.40127022431164,0.3059051276954552,,,,,9.6062878758646,0.9120027087525048,M,A00054694,11.0,8.941584165096078,0.4331862290475144,17.18412994727661,0.1680007049226191,,,,,8.941584165096078,0.4331862290475144,M,A00054694,A00054694,54694,1.591432025364911,1.404269777605848,-11.299534083960026,-11.26953959025824
97,16.0,11.196021006105036,0.20005772642707065,16.406677123837152,0.1575608896767573,,,,,11.196021006105036,0.20005772642707065,M,A00054894,16.0,11.396279283868875,0.14394422457938205,22.223336274409814,0.13239191035297893,,,,,11.396279283868875,0.14394422457938205,M,A00054894,A00054894,54894,1.225152786833304,1.1039447225847825,-12.076438100696805,-12.589506688485091
98,13.0,10.386889699586886,0.09747790301267578,33.530818754030236,0.1320654464653188,,,,,10.386889699586886,0.09747790301267578,M,A00055682,13.0,11.114641816362338,0.09124086435411448,15.426343341790126,0.08611707384722678,,,,,11.114641816362338,0.09124086435411448,M,A00055682,A00055682,55682,1.3677501889861523,1.31053796592005,-11.368477623201768,-11.319558810939672
99,9.0,,,25.5786750354909,0.2255867518534451,,,,,,,F,A00055296,9.0,8.231072114896751,0.1468287763767364,,,1.953125000000176,0.21135668972835475,,,8.231072114896751,0.1468287763767364,F,A00055296,A00055296,55296,1.3706249342911423,1.056354948113975,-11.677596287754275,-12.226251686980465
100,10.0,10.663691349421633,0.7885987635287748,21.49713259773437,0.12610131943593395,,,6.688961869354039,0.33187154633807303,6.688961869354039,0.33187154633807303,F,A00054743,10.0,10.517197783422905,0.42530570434669107,,,,,6.6029027272580185,0.5185780258989006,6.6029027272580185,0.5185780258989006,F,A00054743,A00054743,54743,1.5663628876972657,1.4971203814816776,-11.358109965485545,-11.199357394021977
101,18.0,10.571524762434263,0.25071247606389235,17.40710348079393,0.1451546055648123,,,,,10.571524762434263,0.25071247606389235,M,A00054930,18.0,,,23.941768052524086,0.17852406515610575,,,,,,,M,A00054930,A00054930,54930,1.0186341129851002,0.5632370753599627,-12.37311801186197,-12.764907016839688
102,10.0,9.376364850603522,0.6336042646804927,12.808650205162813,0.24754476837337336,,,,,9.376364850603522,0.6336042646804927,M,A00055649,10.0,9.060472872960624,0.4671896328103245,13.122920719514962,0.15039317815426226,,,,,9.060472872960624,0.4671896328103245,M,A00055649,A00055649,55649,1.5950069718037367,1.5179193388936008,-11.733044624370889,-11.85478832988141
103,14.0,9.144900148339902,0.8999310522876343,17.18476515477735,0.3570535660990277,,,,,9.144900148339902,0.8999310522876343,M,A00056116,14.0,8.69150327459438,0.37647914738806776,23.486392106890488,0.14930142333798455,,,,,8.69150327459438,0.37647914738806776,M,A00056116,A00056116,56116,1.8022046506231597,1.5182474755202104,-11.021523876667583,-11.169819584059878
104,10.0,,,20.72928964819184,0.38447281869603606,,,,,,,M,A00058596,10.0,,,20.569497076670693,0.6001643878482916,,,6.458486699943097,0.2184466354194328,6.458486699943097,0.2184466354194328,M,A00058596,A00058596,58596,1.272838908239603,1.0998718012600743,-11.773299365333829,-11.534499764894221
105,15.0,11.284485119587991,0.3242925341407084,13.966794451324494,0.27685338706051965,,,,,11.284485119587991,0.3242925341407084,M,A00056913,15.0,,,30.51236685592351,0.13291601536815098,1.953125,0.2609956010208272,,,,,M,A00056913,A00056913,56913,1.0635383038595514,0.6040531055670839,-12.374362484296551,-12.563045933280046
106,22.0,10.530768961737143,0.9900097509711046,13.369172969822257,0.7454444557344253,,,,,10.530768961737143,0.9900097509711046,M,A00062919,22.0,10.423676839998926,0.6865388414340963,21.156612537704675,0.4036995601107503,,,,,10.423676839998926,0.6865388414340963,M,A00062919,A00062919,62919,1.2020921093529084,1.1345585050052325,-11.939258612698591,-11.627996628125837
107,11.0,11.110713383555908,0.6582002022988824,29.097767981373984,0.20861996763147414,,,,,11.110713383555908,0.6582002022988824,F,A00055910,11.0,11.409840359666527,0.1510850607500096,30.49777810130735,0.12854220290139118,,,,,11.409840359666527,0.1510850607500096,F,A00055910,A00055910,55910,1.2316524559434925,0.9697182118685244,-11.992431259084645,-11.787147460995511
108,10.0,8.55355882513991,0.6185642520935382,,,,,,,8.55355882513991,0.6185642520935382,M,A00055392,10.0,8.543876977224496,0.2229373845854834,21.92117241488374,0.5864595128116594,,,6.8080335741264415,0.1540799512130686,6.8080335741264415,0.1540799512130686,M,A00055392,A00055392,55392,1.5082031500747997,1.610524793197094,-11.081773332552524,-11.047877604891006
109,14.0,10.27113249276999,0.7824258075123307,29.60989740625007,0.6586590088538014,,,,,10.27113249276999,0.7824258075123307,M,A00055055,14.0,10.31348373776479,0.4913748795363109,19.556951965743718,0.28003706919110805,,,,,10.31348373776479,0.4913748795363109,M,A00055055,A00055055,55055,1.2363547908255037,1.3171074368898932,-11.821561617071,-11.64146240524548
110,23.0,10.684818498386454,0.6437684979349925,,,,,,,10.684818498386454,0.6437684979349925,F,A00063051,23.0,10.843822012482626,0.6257280060198767,,,,,,,10.843822012482626,0.6257280060198767,F,A00063051,A00063051,63051,1.3463207725287856,1.1915948944441823,-10.795281570588498,-11.043887792436335
111,10.0,8.018741849208046,0.7477664718969841,,,,,,,8.018741849208046,0.7477664718969841,M,A00055613,10.0,8.192086656795388,0.5535788064828306,,,,,,,8.192086656795388,0.5535788064828306,M,A00055613,A00055613,55613,1.5184791816811374,1.3624169315372547,-10.935498478722858,-11.05658830609415
112,14.0,10.649652347008152,0.6751092993068113,13.835607972936256,0.28654882194956066,,,,,10.649652347008152,0.6751092993068113,M,A00054817,14.0,9.930100963082452,0.4189425508717761,30.635269274887158,0.1422833964594563,,,,,9.930100963082452,0.4189425508717761,M,A00054817,A00054817,54817,1.192194073075039,1.2285610966050502,-11.959788856283426,-11.870384736849177
113,11.0,9.7433886768195,0.5244677235357091,33.708728753715285,0.13192070516473287,,,,,9.7433886768195,0.5244677235357091,F,A00054287,11.0,9.763888535598086,0.27154399657232275,,,,,,,9.763888535598086,0.27154399657232275,F,A00054287,A00054287,54287,1.288581756883658,1.1144812822023389,-11.352601900233257,-12.059796593485187
114,15.0,10.281519228665848,0.2047156388609217,16.099682880331663,0.5246061989839088,,,,,10.281519228665848,0.2047156388609217,F,A00055837,15.0,9.801959813454884,0.21499121765502596,28.15193623681004,0.5083566862068345,,,,,9.801959813454884,0.21499121765502596,F,A00055837,A00055837,55837,1.3513657319408543,1.1244745041909157,-11.7286282343503,-11.960065565882212
115,8.0,8.563736753401741,0.13846672216511102,23.830722415717354,0.06824051089933825,,,,,8.563736753401741,0.13846672216511102,F,A00055424,8.0,,,24.599036829513718,0.13541375200211905,,,6.461035990943793,0.1563672665637359,6.461035990943793,0.1563672665637359,F,A00055424,A00055424,55424,1.051354394125248,1.3101944876454843,-12.069910059099662,-11.916102185313365
